,oso_slug,project_name,project_id,project_url,project_address,funder_name,funder_round_name,funder_round_type,funder_address,funding_amount,funding_currency,funding_network,funding_date
20019,,Web3ForGood,,https://vote.optimism.io/retropgf/3/application/0x5d62c2b0ea27ae7683a5e112858901605cc47a14681e537b6cac7103da001bda,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
20021,,Web3beach,,https://app.optimism.io/retropgf-discovery/0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,10735.0,OP,optimism,2023-04-01
20022,,Web3bridge,,https://vote.optimism.io/retropgf/3/application/0xe51d0e1c3aab90e21468e3764fab7c9eb69645432dd5ca4a7cba91f3ed156bc4,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,28819.99,OP,optimism,2024-01-01
20023,,Web3xplorer,,https://vote.optimism.io/retropgf/3/application/0xd0d30ee0aaf6677230ac5acb46193af636b1888b0793cb8eb6f3c175d9f35221,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
20024,,"Web3xplorer: A curated web platform to discover useful web3 apps, resources and tools",,https://gov.optimism.io/t/final-web3xplorer-a-curated-web-platform-to-discover-useful-web3-apps-resources-and-tools/6143,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,18000.0,OP,optimism,2023-05-01
20026,,Where has the OP Gone?,,https://app.optimism.io/retropgf-discovery/0x4f41877773e44F2275dA1942FEe898556821bf66,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,65056.0,OP,optimism,2023-04-01
20028,,XomNFT,,https://vote.optimism.io/retropgf/3/application/0xf9713a96a949426afc4139884b71adab7b17dd6f269fc2ad8f4f8623ca01162a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,5128.96,OP,optimism,2024-01-01
20029,,ZEFIRIUM,,https://vote.optimism.io/retropgf/3/application/0x82c761226b539bc24e8924cad9983b5edf337c5d4318d629421904abd371a503,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20030,,ZachXBT,,https://vote.optimism.io/retropgf/3/application/0x29a4b00f46a4eb31db8a962dfa202fe79f02ba3dc9dd49c98d993eb6189d72aa,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,149455.01,OP,optimism,2024-01-01
20031,,ZachXBT,,https://app.optimism.io/retropgf-discovery/0x9D727911B54C455B0071A7B682FcF4Bc444B5596,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,188574.0,OP,optimism,2023-04-01
20032,,Zapper,,https://app.optimism.io/retropgf-discovery/0x7f9D4208D404d86396F856C4f3db0195bB677f17,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,27793.0,OP,optimism,2023-04-01
20033,,Zipswap,,https://gov.optimism.io/t/gf-phase-0-proposal-zipswap/1131,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,900000.0,OP,optimism,2022-07-01
20034,,Zuzalu,,https://vote.optimism.io/retropgf/3/application/0x0d0e25080679f616ff720b738c084c971d67c39a9e0a9cdec4541f011376a72d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
20035,,[RFG-3] Trail of Bits Security Reviews,,https://app.charmverse.io/op-grants/page-5155094715852848,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,400000.0,OP,optimism,2023-09-01
20038,,bh2smith,,https://vote.optimism.io/retropgf/3/application/0x0217ac586cd82d3e19fb6e208aaa6a2d59b3fbbe43dc594749d1425f152a177e,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
20042,,cp0x,,https://app.optimism.io/retropgf-discovery/0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,4378.0,OP,optimism,2023-04-01
20043,,criptomommy,,https://vote.optimism.io/retropgf/3/application/0x8d2746b81e20c419e84f2148ab48fe51d028ebb53377039ed37e40f135f6feac,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,17142.93,OP,optimism,2024-01-01
20044,,cryptolawyer,,https://vote.optimism.io/retropgf/3/application/0x9d192d74ebbf2326632012667abda8b9c1c993cda9ee4fa3968bcc37607a7b24,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20045,,daboyshine,,https://vote.optimism.io/retropgf/3/application/0x6c138f65797f29f8378d1a8bfe362a242b858401b1eddd45717abe7d553693a3,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,5962.76,OP,optimism,2024-01-01
20046,,diligit,,https://app.optimism.io/retropgf-discovery/0x25a2dF1d1310da75e8BC115cc797673E777B7e27,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,31482.0,OP,optimism,2023-04-01
20047,,donnoh,,https://app.optimism.io/retropgf-discovery/0x33D66941465ac776C38096cb1bc496C673aE7390,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,10130.0,OP,optimism,2023-04-01
20048,,donnoh.eth,,https://vote.optimism.io/retropgf/3/application/0xbfff1e92ab7d10ccc59fc3f26df800c8c3c632e4ebe3c8f416aa2871569b18b7,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
20050,,far.quest,,https://vote.optimism.io/retropgf/3/application/0x5d6729e302997ffbc275b1f03a437a3fd2e493b205b1c58888ebfdaba50bafa3,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
20051,,flink,,https://vote.optimism.io/retropgf/3/application/0x3306bffd50aad7f470b0bbdf71e379e0150a72956483b4c53aae12a35336a4c9,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24357.86,OP,optimism,2024-01-01
20053,,geleeroyale,,https://vote.optimism.io/retropgf/3/application/0xc7f01f655621b8fb18c4cc61fd51eb28c91f730774a757d63cddee4fc4a02dab,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20056,,ilyessghz,,https://vote.optimism.io/retropgf/3/application/0xb4831ed3f4f28e666b5a9f94de5b54569793576ae9072e69b48f043dde3742e3,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20057,,indexed.xyz,,https://vote.optimism.io/retropgf/3/application/0x7f79282eea83f7969d81ae6254a31fc755e299c5bce901c2e241f60564159fbe,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,38223.26,OP,optimism,2024-01-01
20059,,jordanmmck,,https://vote.optimism.io/retropgf/3/application/0x85c5d3e6042e4c2e0ee421e480b749e83b0b741220fbbc50c7bf88eda47f213d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
20060,,jordanmmck,,https://app.optimism.io/retropgf-discovery/0x2B1Bfc5dCD4E21CeAA5F512e350b00c585dAE894,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,5567.0,OP,optimism,2023-04-01
20064,,polynya,,https://vote.optimism.io/retropgf/3/application/0x639313c5da7056c1827ea1609066c4746bf74d886936551b77a13f63406d3889,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,72049.98,OP,optimism,2024-01-01
20067,,raho & tnorm,,https://vote.optimism.io/retropgf/3/application/0xf48c8f1be7eecbf735c46a7d49cea0a493de50bfac64b4e1da5082a2e73bf24a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,17189.63,OP,optimism,2024-01-01
20068,,raise_exception (rotate.eth),,https://app.optimism.io/retropgf-discovery/0x400aBc3DAE98Ec5aEEF2681b40D4CEd0A5aff934,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2044.0,OP,optimism,2023-04-01
20069,,rhino.fi,,https://vote.optimism.io/retropgf/3/application/0x6ff9260b94544e3a51d026a98f7c3d7a420d32f8ccb169a592a7de913f42be06,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,38223.26,OP,optimism,2024-01-01
20070,,ruslanklinkov,,https://vote.optimism.io/retropgf/3/application/0xd34b4064a58bb43e3e537d449351804c9a57dc0a1b262face17a73c367152843,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20071,,satorrr,,https://vote.optimism.io/retropgf/3/application/0x2ce0a71770e02af9a60965fd214e45283cc8adf5328ba54fecc9799b6c5adf6a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
20073,,sorryvrerror,,https://vote.optimism.io/retropgf/3/application/0x16975e7a89132161310d5fb63766352915c0311044748fa7ee80ea507812edde,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
20076,,thesleeper.eth Thai OP contents,,https://app.optimism.io/retropgf-discovery/0x00409fC839a2Ec2e6d12305423d37Cd011279C09,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,20381.0,OP,optimism,2023-04-01
20077,,web3made,,https://vote.optimism.io/retropgf/3/application/0x16d6ac20ee0a1f9075007e8d88a05bee1badce36f104d907a6826afb79bd96de,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
20078,,webOfTrust,,https://vote.optimism.io/retropgf/3/application/0x0240b8b7a7f5ea55e524af0552a37d087c05af579484b2e88d8a96e382b96976,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
20081,,zerokn0wledge,,https://vote.optimism.io/retropgf/3/application/0xa86ba3d6a29e11a4be7ae1368f0ade28a6baf49383e0872eebc128409f384c65,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,11580.67,OP,optimism,2024-01-01
20082,layer3xyz,Layer3,,https://retrolist.app/project/0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,500000.0,OP,optimism,2024-07-17
20083,zora,Zora,,https://retrolist.app/project/0x9102357674825ed224734387fbefbf41c16fe5d9764c2f7f3e897ad3325d3990,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,500000.0,OP,optimism,2024-07-17
20084,lifinance,LI.FI,,https://retrolist.app/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,481556.181462625,OP,optimism,2024-07-17
20085,stargate-finance,Stargate Finance,,https://retrolist.app/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,426708.1075878472,OP,optimism,2024-07-17
20086,odos-xyz,ODOS,,https://retrolist.app/project/0xd5b4c54b12bf86f6eb67fec81032809a16ff1c4b4c7f0d5898fc86367db86ca6,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,359091.1519216381,OP,optimism,2024-07-17
20087,0xproject,0x Protocol,,https://retrolist.app/project/0x0fad18f37ecec4f4f4ca18e60c353eb11462363e8aa14562b5d96af54108d106,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,349239.497960119,OP,optimism,2024-07-17
20088,sound-xyz,Sound.xyz,,https://retrolist.app/project/0x70a31809b59034a137b8ba57b092412879e779f0ea527f091776dca521edc7af,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,276764.68349176866,OP,optimism,2024-07-17
20089,synthetix,Synthetix,,https://retrolist.app/project/0xcf10a15439ef8c56e1b6c22641544012bfd032c7b584d1160a7d743cb770875b,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,256650.05230933233,OP,optimism,2024-07-17
20090,eth-infinitism-account-abstraction,Account Abstraction - ERC-4337,,https://retrolist.app/project/0xb98778ca9ff41446e2bc304f7b5d27f0fa7c2bcd11df19e22d1352c06698a1f6,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,227800.19210816425,OP,optimism,2024-07-17
20091,aerodrome-finance,Aerodrome Finance,,https://retrolist.app/project/0x4288aacdda65af69c03b2c9b9d057e2b93ed1b7671e481b03c6a7b33349d2365,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,219455.7939008108,OP,optimism,2024-07-17
20092,sushi,Sushiswap,,https://retrolist.app/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,175529.8085020429,OP,optimism,2024-07-17
20093,kwenta,Kwenta,,https://retrolist.app/project/0x945e356d400d37b4cd548ca3b53d4ee41a075c8b4befd0b8589947b6d8721ad4,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,167055.2536630703,OP,optimism,2024-07-17
20094,perpetual-protocol,Perp V2 - Curie,,https://retrolist.app/project/0x4cf98b5dec7f0f51eb6b88ecb15639bafc7320bdc6e21ac443f4c58ebeb1245b,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,159562.30039877567,OP,optimism,2024-07-17
20095,dmailofficial,Dmail Network,,https://retrolist.app/project/0xcbfdcf8f724d73504d1518d5ecd7d7256b12d37e68cd84569b383bfb6e2eeea4,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,156095.43917277525,OP,optimism,2024-07-17
20096,layer-zero,LayerZero,,https://retrolist.app/project/0x3230536d9c471231698a0fe66daeeda963282f2b594ce5a47d3dbfa53ac9d4a5,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,144549.8701809798,OP,optimism,2024-07-17
20097,ionicprotocol,Ionic Protocol,,https://retrolist.app/project/0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,143820.58687836764,OP,optimism,2024-07-17
20098,rabbithole,Boost,,https://retrolist.app/project/0x5c4cbf1cf48fea0f82cfdf33b94f43910f3062b6cca1fbfe46d4ee7e1f5506d1,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,140782.41645431446,OP,optimism,2024-07-17
20099,party-dao,Party.app + Party Protocol,,https://retrolist.app/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,139571.82388757344,OP,optimism,2024-07-17
20100,synapse,Synapse Protocol,,https://retrolist.app/project/0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,138120.182101218,OP,optimism,2024-07-17
20101,aave,Aave,,https://retrolist.app/project/0x3061b642db56c507e265f03029735b0413a613bda43456a31e78128baeb18754,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,137982.0257567201,OP,optimism,2024-07-17
20102,seamless-protocol,Seamless Protocol,,https://retrolist.app/project/0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,129822.5059340384,OP,optimism,2024-07-17
20103,velodrome,Velodrome Finance,,https://retrolist.app/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,121073.8784665951,OP,optimism,2024-07-17
20104,rainbow,Rainbow (Rainbow Router),,https://retrolist.app/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,119144.91625120846,OP,optimism,2024-07-17
20105,woonetwork,WOOFi,,https://retrolist.app/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,116271.06584547056,OP,optimism,2024-07-17
20106,holograph,Holograph Foundation,,https://retrolist.app/project/0x1a6ff49fed19e164fd6b39f668f391cfc7fc493906e942c74997aacee91be632,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,113944.04493180878,OP,optimism,2024-07-17
20107,kim-protocol,Kim Exchange,,https://retrolist.app/project/0x69f13f6351489812a9052412e273ba726383744c8c482ac877c6a4e9f3b1d3ad,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,111197.09165657806,OP,optimism,2024-07-17
20108,debridge-finance,deBridge,,https://retrolist.app/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,109625.03244291007,OP,optimism,2024-07-17
20109,nfts2me,NFTs2Me,,https://retrolist.app/project/0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,96867.3148003648,OP,optimism,2024-07-17
20110,wieldlabs,far.quest - Farcaster Super App,,https://retrolist.app/project/0x182f5a5c04ccdc4739ee9f362af72d7a0f55d6b410cc9dc2b52dc7f99f06f3f9,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,94370.98242776663,OP,optimism,2024-07-17
20111,manifold,Manifold,,https://retrolist.app/project/0x8e60d35b5b545cfb3a2264c6f95024c0359b00a3febcb7a56967934ce917783c,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,86356.35105200403,OP,optimism,2024-07-17
20112,zerion,Zerion,,https://retrolist.app/project/0xd61084147c0e08c9a304348584c6bd0e9974a4073bff55f6b1728730b6ce07f7,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,83042.2887640092,OP,optimism,2024-07-17
20113,highlightxyz,Highlight,,https://retrolist.app/project/0x331511dd6300baf10a35b2d3f3953fd7160412b970049b3a63b64564ce26c347,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,83003.21774892065,OP,optimism,2024-07-17
20114,maverickprotocol,Maverick Protocol,,https://retrolist.app/project/0xeb377d41abbae2f67ac73ca422839208377f5823d189b3435874946e194324ea,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,81776.39178412159,OP,optimism,2024-07-17
20115,moonwell-fi,Moonwell,,https://retrolist.app/project/0xd4f0252e6ac2408099cd40d213fb6f42e8fa129b446d6e8da55e673598ef14c0,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,80156.75239191155,OP,optimism,2024-07-17
20116,tarot-finance,Tarot,,https://retrolist.app/project/0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,79151.89502923444,OP,optimism,2024-07-17
20117,eugenix.io,LogX,,https://retrolist.app/project/0x6af74a9a8d1b53bc559f1341fdc76464ad4624641f9c5749ab327040b6319d2a,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,77004.27289439722,OP,optimism,2024-07-17
20118,fxhash,fxhash,,https://retrolist.app/project/0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,75952.94829460379,OP,optimism,2024-07-17
20119,paragraph-xyz,Paragraph,,https://retrolist.app/project/0x9da706c1c51cd59ee70b5814c10246ed1a786cb1a77339e84d96ed006b5792ce,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,75342.81554889402,OP,optimism,2024-07-17
20120,across,Across Protocol,,https://retrolist.app/project/0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,73918.9959105746,OP,optimism,2024-07-17
20121,basepaint,Basepaint,,https://retrolist.app/project/0xc0901c8f9503f0bf91a1cca0c6c90e55af8719cc2237fb4a0bf0770b307cbd11,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,71569.54794573021,OP,optimism,2024-07-17
20122,passportxyz,Gitcoin Passport,,https://retrolist.app/project/0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,69078.00724516406,OP,optimism,2024-07-17
20123,rubyscore,RubyScore,,https://retrolist.app/project/0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,67262.08448763892,OP,optimism,2024-07-17
20124,compound-finance,Compound Finance,,https://retrolist.app/project/0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,65940.14889984163,OP,optimism,2024-07-17
20125,decent,Decent.xyz,,https://retrolist.app/project/0x38c38455bb0fd71d2929fcf799279569ab5f5c5d3e1f92f8642ce87aa25accdf,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,62948.852186765915,OP,optimism,2024-07-17
20126,holonym-foundation,Zeronym,,https://retrolist.app/project/0xf7669f10edbb4ca465f6a6b5ec7e90521a0011e8b3233c43e3cd0dd22633d67f,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,61100.558904546626,OP,optimism,2024-07-17
20127,multicall-mds1,Multicall3,,https://retrolist.app/project/0xf1d9b05abe0f41beab3e5f4b829afd9a7ba3679829d4be72c45e0d340f7bffaa,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,59711.16505226709,OP,optimism,2024-07-17
20128,baseswapfi,BaseSwap,,https://retrolist.app/project/0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,56989.96936079508,OP,optimism,2024-07-17
20129,extra-finance,Extra Finance,,https://retrolist.app/project/0x512f97f1de28ad530f752d53bf4f56ed16d34a3121f0512cd5a0485c2074b312,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,55862.89817204767,OP,optimism,2024-07-17
20130,owlto-finance,Owlto Finance,,https://retrolist.app/project/0x5bf4cb9356352d8d123d9925d213594088a16a5aacb407030a2b25de728217bd,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,55495.17728607747,OP,optimism,2024-07-17
20131,thales,Thales Protocol,,https://retrolist.app/project/0x32544f86ae24d37df67bb6e7eb98eca5003932567225ed85e34f72bd0dc859db,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,54808.46289330259,OP,optimism,2024-07-17
20132,paraswap,ParaSwap,,https://retrolist.app/project/0x40666399bef533ba8b13292f910c26f5523b057ed33a51d3d90d2fe0079a1c9e,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,54431.71844030911,OP,optimism,2024-07-17
20133,supswap,Supswap,,https://retrolist.app/project/0x89d5dbc8003e6b6919273e991bba7d6a951491a408e47978a22baa046d225941,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,54348.62735052436,OP,optimism,2024-07-17
20134,balancer,Balancer,,https://retrolist.app/project/0x1c33980ce1d1290b5300719114dbe2cade0b820cb2b45321b715fd53d7abc8d2,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,52330.90193945302,OP,optimism,2024-07-17
20135,pods-media,pods.media,,https://retrolist.app/project/0x098fca4a62159ddfc2c45dc2931a727d56f039b8f68e31222b927aaf2ce75b9e,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,51573.998824948125,OP,optimism,2024-07-17
20136,cyberconnecthq,CyberConnect Protocol,,https://retrolist.app/project/0xf0e2abf650dc97b4223f82ef94fc6251942fff0f4d75d49d63a4017610045907,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,50167.01556521936,OP,optimism,2024-07-17
20137,sonne-finance,Sonne Finance,,https://retrolist.app/project/0x636ce56a00ff90ba0bbe96b4d581a09414da0d3ed44b71ae38b29b9be7ff20a6,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,48482.162734824735,OP,optimism,2024-07-17
20138,openocean-finance,OpenOcean,,https://retrolist.app/project/0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,48285.797762792914,OP,optimism,2024-07-17
20139,multicaller-vectorized,Multicaller,,https://retrolist.app/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,47046.33963024664,OP,optimism,2024-07-17
20140,orderlynetwork,Orderly Network,,https://retrolist.app/project/0x52d9a9709aeb50c10afb0f67a35f1a538bc6897c9f45161d39c37fd566fbe19a,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,44090.43992440312,OP,optimism,2024-07-17
20141,ethereum-attestation-service,Ethereum Attestation Service (EAS),,https://retrolist.app/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5,,Optimism Foundation,RetroFunding4,,0x19793c7824be70ec58bb673ca42d2779d12581be,44060.98767715274,OP,optimism,2024-07-17
